string,string,string,string
boxno,sn,carno,creattime
LFB7201711080030,1PQ1739029141,32047733,2017/11/8 2:38
LFB7201711080030,1PQ1739029264,32048058,2017/11/8 2:38
LFB7201711080030,1PQ1739032170,32035932,2017/11/8 2:38
LFB7201711080031,1PQ1739019328,32031429,2017/11/8 2:42
LFB7201711080031,1PQ1739019595,32031413,2017/11/8 2:42
LFB7201711080031,1PQ1739019628,32013198,2017/11/8 2:42
LFB7201711080031,1PQ1739015881,32031422,2017/11/8 2:42
LFB7201711080031,1PQ1739016571,32031393,2017/11/8 2:42
LFB7201711080031,1PQ1739017167,32031419,2017/11/8 2:42
LFB7201711080031,1PQ1739017215,32048023,2017/11/8 2:42
LFB7201711080031,1PQ1739015480,32031433,2017/11/8 2:42
LFB7201711080031,1PQ1739046565,32031417,2017/11/8 2:42
LFB7201711080031,1PQ1739028583,32048007,2017/11/8 2:42
LFB7201711080031,1PQ1739029021,32031426,2017/11/8 2:42
LFB7201711080031,1PQ1739029189,32031407,2017/11/8 2:42
LFB7201711080031,1PQ1739023385,32048009,2017/11/8 2:42
LFB7201711080031,1PQ1739026679,32031386,2017/11/8 2:42
LFB7201711080031,1PQ1739026793,32031414,2017/11/8 2:42
LFB7201711080031,1PQ1739020902,32031423,2017/11/8 2:42
LFB7201711080031,1PQ1739028196,32047724,2017/11/8 2:42
LFB7201711080031,1PQ1739024316,32031427,2017/11/8 2:42
LFB7201711080032,1PQ1739029240,32047730,2017/11/8 2:45
LFB7201711080032,1PQ1739027286,32047754,2017/11/8 2:45
LFB7201711080032,1PQ1739030150,32023658,2017/11/8 2:45
LFB7201711080032,1PQ1739021836,32047737,2017/11/8 2:45
LFB7201711080032,1PQ1739015408,32047738,2017/11/8 2:45
LFB7201711080032,1PQ1739019501,32047715,2017/11/8 2:45
LFB7201711080032,1PQ1739019635,32047736,2017/11/8 2:45
LFB7201711080032,1PQ1739019731,32035243,2017/11/8 2:45
LFB7201711080032,1PQ1739012004,32032870,2017/11/8 2:45
LFB7201711080032,1PQ1739017241,32047727,2017/11/8 2:45
LFB7201711080032,1PQ1739010376,32032865,2017/11/8 2:45
LFB7201711080032,1PQ1739002053,32035239,2017/11/8 2:45
LFB7201711080032,1PQ1739000785,32032840,2017/11/8 2:45
LFB7201711080032,1PQ1739035479,32032839,2017/11/8 2:45
LFB7201711080032,1PQ1739036375,32033409,2017/11/8 2:45
LFB7201711080032,1PQ1739040015,32035394,2017/11/8 2:45
LFB7201711080032,1PQ1739043588,32035388,2017/11/8 2:45
LFB7201711080032,1PQ1739044412,32047739,2017/11/8 2:45
LFB7201711080033,1PQ1739000844,32032589,2017/11/8 2:48
LFB7201711080033,1PQ1739004291,32036134,2017/11/8 2:48
LFB7201711080033,1PQ1739028794,32047722,2017/11/8 2:48
LFB7201711080033,1PQ1739028898,32048141,2017/11/8 2:48
LFB7201711080033,1PQ1739029144,32048121,2017/11/8 2:48
LFB7201711080033,1PQ1739029145,32047734,2017/11/8 2:48
LFB7201711080033,1PQ1739029175,32047753,2017/11/8 2:48
LFB7201711080033,1PQ1739029214,32047756,2017/11/8 2:48
LFB7201711080033,1PQ1739027062,32036307,2017/11/8 2:48
LFB7201711080033,1PQ1739027714,32048129,2017/11/8 2:48
LFB7201711080033,1PQ1739027988,32048125,2017/11/8 2:48
LFB7201711080033,1PQ1739028022,32047750,2017/11/8 2:48
LFB7201711080033,1PQ1739028076,32047759,2017/11/8 2:48
LFB7201711080033,1PQ1739028228,32047700,2017/11/8 2:48
LFB7201711080033,1PQ1739019594,32047684,2017/11/8 2:48
LFB7201711080033,1PQ1739020189,32048137,2017/11/8 2:48
LFB7201711080033,1PQ1739017424,32047716,2017/11/8 2:48
LFB7201711080033,1PQ1739042746,32035387,2017/11/8 2:48
LFB7201711080034,1PQ1739031929,32035929,2017/11/8 2:51
LFB7201711080034,1PQ1739035537,32032937,2017/11/8 2:51
LFB7201711080034,1PQ1739027720,32048140,2017/11/8 2:51
LFB7201711080034,1PQ1739027784,32048148,2017/11/8 2:51
LFB7201711080034,1PQ1739023949,32048133,2017/11/8 2:51
LFB7201711080034,1PQ1739028906,32048131,2017/11/8 2:51
LFB7201711080034,1PQ1739029740,32048128,2017/11/8 2:51
LFB7201711080034,1PQ1739020846,32036139,2017/11/8 2:51
LFB7201711080034,1PQ1739043702,32035390,2017/11/8 2:51
LFB7201711080034,1PQ1739003408,32036161,2017/11/8 2:51
LFB7201711080034,1PQ1739002201,32036240,2017/11/8 2:51
LFB7201711080034,1PQ1739018675,32035934,2017/11/8 2:51
LFB7201711080034,1PQ1739018902,32048146,2017/11/8 2:51
LFB7201711080034,1PQ1739015378,32048134,2017/11/8 2:51
LFB7201711080034,1PQ1739019352,32047755,2017/11/8 2:51
LFB7201711080034,1PQ1739019765,32048145,2017/11/8 2:51
LFB7201711080034,1PQ1739020240,32048143,2017/11/8 2:51
LFB7201711080034,1PQ1739017087,32047740,2017/11/8 2:51
LFB7201711080035,1PQ1739016111,32048150,2017/11/8 2:54
LFB7201711080035,1PQ1739016510,32047748,2017/11/8 2:54
LFB7201711080035,1PQ1739019380,32048158,2017/11/8 2:54
LFB7201711080035,1PQ1739015007,32047743,2017/11/8 2:54
LFB7201711080035,1PQ1739043669,32035911,2017/11/8 2:54
LFB7201711080035,1PQ1739047191,32048144,2017/11/8 2:54
LFB7201711080035,1PQ1739047572,32035386,2017/11/8 2:54
LFB7201711080035,1PQ1739045076,32048151,2017/11/8 2:54
LFB7201711080035,1PQ1739035565,32032913,2017/11/8 2:54
LFB7201711080035,1PQ1739027785,32048142,2017/11/8 2:54
LFB7201711080035,1PQ1739028248,32048127,2017/11/8 2:54
LFB7201711080035,1PQ1739026574,32047752,2017/11/8 2:54
LFB7201711080035,1PQ1739028478,32047747,2017/11/8 2:54
LFB7201711080035,1PQ1739028869,32047760,2017/11/8 2:54
LFB7201711080035,1PQ1739029147,32047742,2017/11/8 2:54
LFB7201711080035,1PQ1739029227,32047751,2017/11/8 2:54
LFB7201711080035,1PQ1739029346,32047758,2017/11/8 2:54
LFB7201711080035,1PQ1739031351,32048152,2017/11/8 2:54
LFB7201711080036,1PQ1739027708,32048168,2017/11/8 2:56
LFB7201711080036,1PQ1739028044,32048179,2017/11/8 2:56
LFB7201711080036,1PQ1739028281,32048149,2017/11/8 2:56
LFB7201711080036,1PQ1739028333,32048165,2017/11/8 2:56
LFB7201711080036,1PQ1739021745,32048176,2017/11/8 2:56
LFB7201711080036,1PQ1739021984,32048170,2017/11/8 2:56
LFB7201711080036,1PQ1739029636,32048138,2017/11/8 2:56
LFB7201711080036,1PQ1739029868,32048160,2017/11/8 2:56
LFB7201711080036,1PQ1739036073,32032923,2017/11/8 2:56
LFB7201711080036,1PQ1739036931,32032933,2017/11/8 2:56
LFB7201711080036,1PQ1739033232,32032888,2017/11/8 2:56
LFB7201711080036,1PQ1739012813,32048171,2017/11/8 2:56
LFB7201711080036,1PQ1739019236,32047698,2017/11/8 2:56
LFB7201711080036,1PQ1739019365,32031913,2017/11/8 2:56
LFB7201711080036,1PQ1739019449,32047689,2017/11/8 2:56
LFB7201711080036,1PQ1739011474,32032922,2017/11/8 2:56
LFB7201711080036,1PQ1739017237,32048175,2017/11/8 2:56
LFB7201711080036,1PQ1739003172,32032881,2017/11/8 2:56
LFB7201711080037,1PQ1739005277,32031395,2017/11/8 2:58
LFB7201711080037,1PQ1739031851,32031408,2017/11/8 2:58
LFB7201711080037,1PQ1739040991,32011385,2017/11/8 2:58
LFB7201711080037,1PQ1739028581,32031412,2017/11/8 2:58
LFB7201711080037,1PQ1739028818,32031402,2017/11/8 2:58
LFB7201711080037,1PQ1739028820,32031421,2017/11/8 2:58
LFB7201711080037,1PQ1739028931,32031370,2017/11/8 2:58
LFB7201711080037,1PQ1739029926,32030510,2017/11/8 2:58
LFB7201711080037,1PQ1739028017,32031420,2017/11/8 2:58
LFB7201711080037,1PQ1739022867,32031387,2017/11/8 2:58
LFB7201711080037,1PQ1739020709,32031406,2017/11/8 2:58
LFB7201711080037,1PQ1739021104,32031410,2017/11/8 2:58
LFB7201711080037,1PQ1739021919,32031401,2017/11/8 2:58
LFB7201711080037,1PQ1739026613,32031369,2017/11/8 2:58
LFB7201711080037,1PQ1739047015,32031428,2017/11/8 2:58
LFB7201711080037,1PQ1739017270,32031391,2017/11/8 2:58
LFB7201711080037,1PQ1739010140,32032819,2017/11/8 2:58
LFB7201711080037,1PQ1739017483,32030572,2017/11/8 2:58
LFB7201711080038,1PQ1739017407,32048183,2017/11/8 3:20
LFB7201711080038,1PQ1739016156,32048172,2017/11/8 3:20
LFB7201711080038,1PQ1739012444,32048154,2017/11/8 3:20
LFB7201711080038,1PQ1739012767,32048203,2017/11/8 3:20
LFB7201711080038,1PQ1739027963,32048135,2017/11/8 3:20
LFB7201711080038,1PQ1739028347,32048201,2017/11/8 3:20
LFB7201711080038,1PQ1739029185,32048162,2017/11/8 3:20
LFB7201711080038,1PQ1739029216,32048155,2017/11/8 3:20
LFB7201711080038,1PQ1739021617,32048181,2017/11/8 3:20
LFB7201711080038,1PQ1739021644,32032739,2017/11/8 3:20
LFB7201711080038,1PQ1739022339,32048194,2017/11/8 3:20
LFB7201711080038,1PQ1739005533,32002985,2017/11/8 3:20
LFB7201711080038,1PQ1739002958,32032935,2017/11/8 3:20
LFB7201711080038,1PQ1739040204,32004083,2017/11/8 3:20
LFB7201711080038,1PQ1739035460,32032576,2017/11/8 3:20
LFB7201711080038,1PQ1739036944,32032918,2017/11/8 3:20
LFB7201711080038,1PQ1739047312,32048186,2017/11/8 3:20
LFB7201711080038,1PQ1739044494,32048182,2017/11/8 3:20
LFB7201711080039,1PQ1739046181,32048224,2017/11/8 3:41
LFB7201711080039,1PQ1739047231,32048232,2017/11/8 3:41
LFB7201711080039,1PQ1739006961,32002992,2017/11/8 3:41
LFB7201711080039,1PQ1739000764,32032934,2017/11/8 3:41
LFB7201711080039,1PQ1739015627,32048225,2017/11/8 3:41
LFB7201711080039,1PQ1739012137,32048206,2017/11/8 3:41
LFB7201711080039,1PQ1739012217,32048207,2017/11/8 3:41
LFB7201711080039,1PQ1739028439,32048248,2017/11/8 3:41
LFB7201711080039,1PQ1739030423,32002969,2017/11/8 3:41
LFB7201711080039,1PQ1739026577,32048130,2017/11/8 3:41
LFB7201711080039,1PQ1739026617,32048205,2017/11/8 3:41
LFB7201711080039,1PQ1739026625,32048190,2017/11/8 3:41
LFB7201711080039,1PQ1739028860,32048210,2017/11/8 3:41
LFB7201711080039,1PQ1739028900,32048209,2017/11/8 3:41
LFB7201711080039,1PQ1739029133,32048122,2017/11/8 3:41
LFB7201711080039,1PQ1739036926,32032912,2017/11/8 3:41
LFB7201711080039,1PQ1739033783,32002967,2017/11/8 3:41
LFB7201711080039,1PQ1739036057,32032957,2017/11/8 3:41
LFB7201711080040,1PQ1739018644,32048275,2017/11/8 3:44
LFB7201711080040,1PQ1739015215,32048269,2017/11/8 3:44
LFB7201711080040,1PQ1739015352,32011611,2017/11/8 3:44
LFB7201711080040,1PQ1739015642,32048197,2017/11/8 3:44
LFB7201711080040,1PQ1739047345,32048309,2017/11/8 3:44
LFB7201711080040,1PQ1739047400,32048264,2017/11/8 3:44
LFB7201711080040,1PQ1739045420,32048258,2017/11/8 3:44
LFB7201711080040,1PQ1739006420,32002954,2017/11/8 3:44
LFB7201711080040,1PQ1739029215,32048300,2017/11/8 3:44
LFB7201711080040,1PQ1739022307,32048267,2017/11/8 3:44
LFB7201711080040,1PQ1739023254,32048284,2017/11/8 3:44
LFB7201711080040,1PQ1739023376,32048286,2017/11/8 3:44
LFB7201711080040,1PQ1739026954,32048216,2017/11/8 3:44
LFB7201711080040,1PQ1739028210,32048235,2017/11/8 3:44
LFB7201711080040,1PQ1739028346,32048295,2017/11/8 3:44
LFB7201711080040,1PQ1739028440,32048243,2017/11/8 3:44
LFB7201711080040,1PQ1739028462,32048287,2017/11/8 3:44
LFB7201711080040,1PQ1739026616,32048296,2017/11/8 3:44
LFB7201711080041,1PQ1739025343,32048263,2017/11/8 3:46
LFB7201711080041,1PQ1739026618,32048305,2017/11/8 3:46
LFB7201711080041,1PQ1739022597,32048312,2017/11/8 3:46
LFB7201711080041,1PQ1739023334,32048320,2017/11/8 3:46
LFB7201711080041,1PQ1739028887,32048298,2017/11/8 3:46
LFB7201711080041,1PQ1739029148,32048321,2017/11/8 3:46
LFB7201711080041,1PQ1739027242,32048304,2017/11/8 3:46
LFB7201711080041,1PQ1739027942,32048157,2017/11/8 3:46
LFB7201711080041,1PQ1739027943,32047744,2017/11/8 3:46
LFB7201711080041,1PQ1739021164,32048274,2017/11/8 3:46
LFB7201711080041,1PQ1739024786,32048301,2017/11/8 3:46
LFB7201711080041,1PQ1739036924,32032579,2017/11/8 3:46
LFB7201711080041,1PQ1739011368,32048278,2017/11/8 3:46
LFB7201711080041,1PQ1739011411,32032958,2017/11/8 3:46
LFB7201711080041,1PQ1739013416,32003049,2017/11/8 3:46
LFB7201711080041,1PQ1739018482,32048251,2017/11/8 3:46
LFB7201711080041,1PQ1739018660,32048270,2017/11/8 3:46
LFB7201711080041,1PQ1739016500,32048303,2017/11/8 3:46
LFB7201711080042,1PQ1739016836,32048153,2017/11/8 3:48
LFB7201711080042,1PQ1739017347,32047697,2017/11/8 3:48
LFB7201711080042,1PQ1739017797,32048306,2017/11/8 3:48
LFB7201711080042,1PQ1739018732,32048335,2017/11/8 3:48
LFB7201711080042,1PQ1739038142,32002987,2017/11/8 3:48
LFB7201711080042,1PQ1739045518,32048271,2017/11/8 3:48
LFB7201711080042,1PQ1739045524,32048237,2017/11/8 3:48
LFB7201711080042,1PQ1739045525,32048279,2017/11/8 3:48
LFB7201711080042,1PQ1739024351,32048331,2017/11/8 3:48
LFB7201711080042,1PQ1739024592,32048317,2017/11/8 3:48
LFB7201711080042,1PQ1739025865,32048241,2017/11/8 3:48
LFB7201711080042,1PQ1739020860,32048272,2017/11/8 3:48
LFB7201711080042,1PQ1739028924,32048212,2017/11/8 3:48
LFB7201711080042,1PQ1739029652,32048195,2017/11/8 3:48
LFB7201711080042,1PQ1739027968,32048302,2017/11/8 3:48
LFB7201711080042,1PQ1739027982,32048123,2017/11/8 3:48
LFB7201711080042,1PQ1739028413,32048308,2017/11/8 3:48
LFB7201711080042,1PQ1739028441,32048327,2017/11/8 3:48
LFB7201711080043,1PQ1739027249,32048285,2017/11/8 3:51
LFB7201711080043,1PQ1739028344,32048280,2017/11/8 3:51
LFB7201711080043,1PQ1739028446,32048292,2017/11/8 3:51
LFB7201711080043,1PQ1739028879,32048290,2017/11/8 3:51
LFB7201711080043,1PQ1739029244,32048273,2017/11/8 3:51
LFB7201711080043,1PQ1739021966,32048310,2017/11/8 3:51
LFB7201711080043,1PQ1739045490,32048294,2017/11/8 3:51
LFB7201711080043,1PQ1739017815,32048314,2017/11/8 3:51
LFB7201711080043,1PQ1739017818,32048297,2017/11/8 3:51
LFB7201711080043,1PQ1739018498,32048346,2017/11/8 3:51
LFB7201711080043,1PQ1739018736,32048250,2017/11/8 3:51
LFB7201711080043,1PQ1739016253,32048333,2017/11/8 3:51
LFB7201711080043,1PQ1739016493,32048337,2017/11/8 3:51
LFB7201711080043,1PQ1739016506,32048276,2017/11/8 3:51
LFB7201711080043,1PQ1739016507,32048336,2017/11/8 3:51
LFB7201711080043,1PQ1739016512,32048265,2017/11/8 3:51
LFB7201711080043,1PQ1739016838,32048334,2017/11/8 3:51
LFB7201711080043,1PQ1739019151,32048311,2017/11/8 3:51
LFB7201711080044,1PQ1739009996,32048288,2017/11/8 3:53
LFB7201711080044,1PQ1739016648,32048281,2017/11/8 3:53
LFB7201711080044,1PQ1739016660,32048345,2017/11/8 3:53
LFB7201711080044,1PQ1739017342,32047686,2017/11/8 3:53
LFB7201711080044,1PQ1739017382,32031816,2017/11/8 3:53
LFB7201711080044,1PQ1739018635,32048360,2017/11/8 3:53
LFB7201711080044,1PQ1739018655,32048340,2017/11/8 3:53
LFB7201711080044,1PQ1739018713,32048282,2017/11/8 3:53
LFB7201711080044,1PQ1739018900,32048323,2017/11/8 3:53
LFB7201711080044,1PQ1739045492,32048355,2017/11/8 3:53
LFB7201711080044,1PQ1739046177,32048238,2017/11/8 3:53
LFB7201711080044,1PQ1739023811,32048353,2017/11/8 3:53
LFB7201711080044,1PQ1739024539,32048347,2017/11/8 3:53
LFB7201711080044,1PQ1739023080,32048283,2017/11/8 3:53
LFB7201711080044,1PQ1739023247,32048324,2017/11/8 3:53
LFB7201711080044,1PQ1739029344,32048354,2017/11/8 3:53
LFB7201711080044,1PQ1739027957,32048245,2017/11/8 3:53
LFB7201711080044,1PQ1739035493,32002930,2017/11/8 3:53
LFB7201711080045,1PQ1739042610,32048348,2017/11/8 3:55
LFB7201711080045,1PQ1739024546,32048339,2017/11/8 3:55
LFB7201711080045,1PQ1739020730,32048332,2017/11/8 3:55
LFB7201711080045,1PQ1739028575,32048358,2017/11/8 3:55
LFB7201711080045,1PQ1739028720,32048184,2017/11/8 3:55
LFB7201711080045,1PQ1739028830,32048359,2017/11/8 3:55
LFB7201711080045,1PQ1739028843,32047749,2017/11/8 3:55
LFB7201711080045,1PQ1739023245,32048315,2017/11/8 3:55
LFB7201711080045,1PQ1739023291,32048351,2017/11/8 3:55
LFB7201711080045,1PQ1739023359,32048352,2017/11/8 3:55
LFB7201711080045,1PQ1739017787,32048341,2017/11/8 3:55
LFB7201711080045,1PQ1739018203,32031886,2017/11/8 3:55
LFB7201711080045,1PQ1739018697,32048330,2017/11/8 3:55
LFB7201711080045,1PQ1739015159,32048316,2017/11/8 3:55
LFB7201711080045,1PQ1739016094,32048322,2017/11/8 3:55
LFB7201711080045,1PQ1739016115,32048319,2017/11/8 3:55
LFB7201711080045,1PQ1739016499,32048313,2017/11/8 3:55
LFB7201711080045,1PQ1739016599,32032737,2017/11/8 3:55
LFB7201711080046,1PQ1739016794,32048219,2017/11/8 3:58
LFB7201711080046,1PQ1739018739,32048259,2017/11/8 3:58
LFB7201711080046,1PQ1739018889,32048262,2017/11/8 3:58
LFB7201711080046,1PQ1739019714,32048222,2017/11/8 3:58
LFB7201711080046,1PQ1739011647,32048256,2017/11/8 3:58
LFB7201711080046,1PQ1739015198,32048268,2017/11/8 3:58
LFB7201711080046,1PQ1739013103,32048156,2017/11/8 3:58
LFB7201711080046,1PQ1739027952,32048234,2017/11/8 3:58
LFB7201711080046,1PQ1739028320,32048180,2017/11/8 3:58
LFB7201711080046,1PQ1739028368,32048289,2017/11/8 3:58
LFB7201711080046,1PQ1739028461,32048242,2017/11/8 3:58
LFB7201711080046,1PQ1739026558,32048229,2017/11/8 3:58
LFB7201711080046,1PQ1739021421,32048240,2017/11/8 3:58
LFB7201711080046,1PQ1739021549,32048174,2017/11/8 3:58
LFB7201711080046,1PQ1739037094,32002961,2017/11/8 3:58
LFB7201711080046,1PQ1739045082,32047683,2017/11/8 3:58
LFB7201711080046,1PQ1739045527,32048266,2017/11/8 3:58
LFB7201711080046,1PQ1739000092,32048257,2017/11/8 3:58
LFB7201711080047,1PQ1739019292,32048326,2017/11/8 4:00
LFB7201711080047,1PQ1739016092,32048356,2017/11/8 4:00
LFB7201711080047,1PQ1739017120,32048255,2017/11/8 4:00
LFB7201711080047,1PQ1739017831,32048328,2017/11/8 4:00
LFB7201711080047,1PQ1739018537,32048350,2017/11/8 4:00
LFB7201711080047,1PQ1739018633,32048246,2017/11/8 4:00
LFB7201711080047,1PQ1739015158,32048325,2017/11/8 4:00
LFB7201711080047,1PQ1739015168,32046815,2017/11/8 4:00
LFB7201711080047,1PQ1739015178,32048344,2017/11/8 4:00
LFB7201711080047,1PQ1739015372,32048057,2017/11/8 4:00
LFB7201711080047,1PQ1739011691,32048277,2017/11/8 4:00
LFB7201711080047,1PQ1739012276,32030524,2017/11/8 4:00
LFB7201711080047,1PQ1739020744,32046823,2017/11/8 4:00
LFB7201711080047,1PQ1739020748,32046802,2017/11/8 4:00
LFB7201711080047,1PQ1739024720,32046803,2017/11/8 4:00
LFB7201711080047,1PQ1739028715,32048349,2017/11/8 4:00
LFB7201711080047,1PQ1739029774,32048357,2017/11/8 4:00
LFB7201711080047,1PQ1739028451,32046811,2017/11/8 4:00
LFB7201711080048,1PQ1739026955,32048038,2017/11/8 4:03
LFB7201711080048,1PQ1739028096,32048056,2017/11/8 4:03
LFB7201711080048,1PQ1739021602,32046810,2017/11/8 4:03
LFB7201711080048,1PQ1739022305,32046808,2017/11/8 4:03
LFB7201711080048,1PQ1739023347,32046812,2017/11/8 4:03
LFB7201711080048,1PQ1739029750,32046809,2017/11/8 4:03
LFB7201711080048,1PQ1739016519,32046805,2017/11/8 4:03
LFB7201711080048,1PQ1739016664,32048049,2017/11/8 4:03
LFB7201711080048,1PQ1739017045,32046806,2017/11/8 4:03
LFB7201711080048,1PQ1739013090,32046828,2017/11/8 4:03
LFB7201711080048,1PQ1739015177,32046825,2017/11/8 4:03
LFB7201711080048,1PQ1739018535,32046817,2017/11/8 4:03
LFB7201711080048,1PQ1739018725,32046814,2017/11/8 4:03
LFB7201711080048,1PQ1739031997,32046824,2017/11/8 4:03
LFB7201711080048,1PQ1739000325,32046821,2017/11/8 4:03
LFB7201711080048,1PQ1739005816,32046832,2017/11/8 4:03
LFB7201711080048,1PQ1739006640,32002951,2017/11/8 4:03
LFB7201711080048,1PQ1739001867,32006222,2017/11/8 4:03
LFB7201711080049,1PQ1739001659,32006521,2017/11/8 4:05
LFB7201711080049,1PQ1739006957,32032719,2017/11/8 4:05
LFB7201711080049,1PQ1739029179,32048231,2017/11/8 4:05
LFB7201711080049,1PQ1739027260,32048239,2017/11/8 4:05
LFB7201711080049,1PQ1739022472,32048147,2017/11/8 4:05
LFB7201711080049,1PQ1739018489,32048260,2017/11/8 4:05
LFB7201711080049,1PQ1739018809,32048249,2017/11/8 4:05
LFB7201711080049,1PQ1739016264,32048252,2017/11/8 4:05
LFB7201711080049,1PQ1739011208,32048188,2017/11/8 4:05
LFB7201711080049,1PQ1739011582,32032963,2017/11/8 4:05
LFB7201711080049,1PQ1739019461,32048192,2017/11/8 4:05
LFB7201711080049,1PQ1739019760,32048166,2017/11/8 4:05
LFB7201711080049,1PQ1739015653,32048261,2017/11/8 4:05
LFB7201711080049,1PQ1739013658,32048236,2017/11/8 4:05
LFB7201711080049,1PQ1739044603,32032310,2017/11/8 4:05
LFB7201711080049,1PQ1739045093,32048215,2017/11/8 4:05
LFB7201711080049,1PQ1739047324,32048247,2017/11/8 4:05
LFB7201711080049,1PQ1739047798,32048221,2017/11/8 4:05
LFB7201711080050,1PQ1739045673,32046836,2017/11/8 4:09
LFB7201711080050,1PQ1739047083,32046846,2017/11/8 4:09
LFB7201711080050,1PQ1739022595,32046830,2017/11/8 4:09
LFB7201711080050,1PQ1739028716,32048060,2017/11/8 4:09
LFB7201711080050,1PQ1739021159,32046841,2017/11/8 4:09
LFB7201711080050,1PQ1739026082,32046839,2017/11/8 4:09
LFB7201711080050,1PQ1739023809,32046813,2017/11/8 4:09
LFB7201711080050,1PQ1739032132,32046826,2017/11/8 4:09
LFB7201711080050,1PQ1739038058,32003538,2017/11/8 4:09
LFB7201711080050,1PQ1739037776,32005628,2017/11/8 4:09
LFB7201711080050,1PQ1739033304,32046833,2017/11/8 4:09
LFB7201711080050,1PQ1739033769,32046819,2017/11/8 4:09
LFB7201711080050,1PQ1739000264,32046822,2017/11/8 4:09
LFB7201711080050,1PQ1739005640,32033759,2017/11/8 4:09
LFB7201711080050,1PQ1739018048,32046827,2017/11/8 4:09
LFB7201711080050,1PQ1739018616,32033823,2017/11/8 4:09
LFB7201711080050,1PQ1739018733,32046820,2017/11/8 4:09
LFB7201711080050,1PQ1739019007,32034818,2017/11/8 4:09
LFB7201711080051,1PQ1739020261,32006498,2017/11/8 4:11
LFB7201711080051,1PQ1739012013,32046840,2017/11/8 4:11
LFB7201711080051,1PQ1739016520,32046857,2017/11/8 4:11
LFB7201711080051,1PQ1739033665,32033797,2017/11/8 4:11
LFB7201711080051,1PQ1739034991,32002941,2017/11/8 4:11
LFB7201711080051,1PQ1739047178,32046853,2017/11/8 4:11
LFB7201711080051,1PQ1739047308,32046834,2017/11/8 4:11
LFB7201711080051,1PQ1739047759,32046865,2017/11/8 4:11
LFB7201711080051,1PQ1739043816,32002994,2017/11/8 4:11
LFB7201711080051,1PQ1739031319,32010099,2017/11/8 4:11
LFB7201711080051,1PQ1739022746,32046848,2017/11/8 4:11
LFB7201711080051,1PQ1739025338,32046849,2017/11/8 4:11
LFB7201711080051,1PQ1739025357,32046854,2017/11/8 4:11
LFB7201711080051,1PQ1739020760,32046818,2017/11/8 4:11
LFB7201711080051,1PQ1739005308,32032691,2017/11/8 4:11
LFB7201711080051,1PQ1739005591,32033749,2017/11/8 4:11
LFB7201711080051,1PQ1739005856,32006599,2017/11/8 4:11
LFB7201711080051,1PQ1739007121,32002988,2017/11/8 4:11
LFB7201711080052,1PQ1739001629,32006312,2017/11/8 4:14
LFB7201711080052,1PQ1739047607,32046882,2017/11/8 4:14
LFB7201711080052,1PQ1739046174,32046872,2017/11/8 4:14
LFB7201711080052,1PQ1739046716,32035054,2017/11/8 4:14
LFB7201711080052,1PQ1739046755,32046871,2017/11/8 4:14
LFB7201711080052,1PQ1739046799,32046864,2017/11/8 4:14
LFB7201711080052,1PQ1739047227,32046856,2017/11/8 4:14
LFB7201711080052,1PQ1739044659,32035061,2017/11/8 4:14
LFB7201711080052,1PQ1739045122,32009667,2017/11/8 4:14
LFB7201711080052,1PQ1739045503,32046870,2017/11/8 4:14
LFB7201711080052,1PQ1739045681,32046858,2017/11/8 4:14
LFB7201711080052,1PQ1739019770,32035052,2017/11/8 4:14
LFB7201711080052,1PQ1739034252,32033788,2017/11/8 4:14
LFB7201711080052,1PQ1739031325,32033825,2017/11/8 4:14
LFB7201711080052,1PQ1739028521,32034821,2017/11/8 4:14
LFB7201711080052,1PQ1739026205,32035131,2017/11/8 4:14
LFB7201711080052,1PQ1739026638,32046862,2017/11/8 4:14
LFB7201711080052,1PQ1739023350,32033811,2017/11/8 4:14
LFB7201711080053,1PQ1739021260,32035140,2017/11/8 4:17
LFB7201711080053,1PQ1739026620,32046875,2017/11/8 4:17
LFB7201711080053,1PQ1739026637,32046876,2017/11/8 4:17
LFB7201711080053,1PQ1739016560,32046861,2017/11/8 4:17
LFB7201711080053,1PQ1739016639,32046867,2017/11/8 4:17
LFB7201711080053,1PQ1739016731,32035070,2017/11/8 4:17
LFB7201711080053,1PQ1739016785,32035075,2017/11/8 4:17
LFB7201711080053,1PQ1739016792,32035060,2017/11/8 4:17
LFB7201711080053,1PQ1739016818,32035048,2017/11/8 4:17
LFB7201711080053,1PQ1739017162,32035042,2017/11/8 4:17
LFB7201711080053,1PQ1739013084,32046847,2017/11/8 4:17
LFB7201711080053,1PQ1739045537,32046881,2017/11/8 4:17
LFB7201711080053,1PQ1739047888,32046884,2017/11/8 4:17
LFB7201711080053,1PQ1739046772,32046868,2017/11/8 4:17
LFB7201711080053,1PQ1739046786,32046878,2017/11/8 4:17
LFB7201711080053,1PQ1739047059,32046892,2017/11/8 4:17
LFB7201711080053,1PQ1739033323,32033231,2017/11/8 4:17
LFB7201711080053,1PQ1739032304,32033236,2017/11/8 4:17
LFB7201711080054,1PQ1739031840,32033232,2017/11/8 4:20
LFB7201711080054,1PQ1739013393,32032926,2017/11/8 4:20
LFB7201711080054,1PQ1739019603,32035129,2017/11/8 4:20
LFB7201711080054,1PQ1739019710,32035419,2017/11/8 4:20
LFB7201711080054,1PQ1739010987,32033237,2017/11/8 4:20
LFB7201711080054,1PQ1739015598,32046877,2017/11/8 4:20
